

Rang,Pokémon,Team,Kills,YouTube,,Stand: Spieltag 11
112,Lepumentas,Crinchilla,0,https://www.youtube.com/user/CaptainCrinch
112,Fiaro,Crustle Crusaders,0,https://www.youtube.com/user/StratocopterTV
112,Alola-Snobilikat,Elekids Club,0,https://www.youtube.com/user/ElektechN9ne
112,Giflor,Flutschige Zäpfchen,0,https://www.youtube.com/user/Nestfloh
112,Hariyama,Flutschige Zäpfchen,0,https://www.youtube.com/user/Nestfloh
112,Forstellka,Kleinsteins;Gate,0,https://www.youtube.com/user/FullLifeGames
112,Deponitox,Lazycakes,0,https://www.youtube.com/user/Dauni
112,Hoopa,Little Litleos,0,https://www.youtube.com/user/Kaffeecone
112,Morlord,Little Litleos,0,https://www.youtube.com/user/Kaffeecone
112,Luxtra,Niemandsland,0,https://www.youtube.com/user/BelmontGabriel
112,Aerodactyl,Strubbelohr Bande,0,https://www.youtube.com/user/Craycom
112,Duokles,Strubbelohr Bande,0,https://www.youtube.com/user/Craycom
112,Koalelu,Strubbelohr Bande,0,https://www.youtube.com/user/Craycom
