season_id,match_id,division,stage,week,player_a,player_b,team_a,team_b,score_a,score_b,winner,video_id,video_title,video_url,data_status,source_urls
season_008,season_008_schedule_0017,Liga 1,regular_season,7. Spieltag - Sonntag der 30.05.2021,PresentLP,Nestfloh,,,0,2,Nestfloh,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0018,Liga 1,regular_season,12. Spieltag - Sonntag der 11.07.2021,PresentLP,BelmontGabriel,,,0,4,BelmontGabriel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0019,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,RegiBang,Dauni,,,0,1,Dauni,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0020,Liga 1,regular_season,7. Spieltag - Sonntag der 30.05.2021,RegiBang,Hydronic,,,0,3,Hydronic,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0021,Liga 1,regular_season,12. Spieltag - Sonntag der 11.07.2021,RegiBang,ElektechN9ne,,,3,0,RegiBang,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0022,Liga 1,regular_season,2. Spieltag - Sonntag der 25.04.2021,ElektechN9ne,Nestfloh,,,4,0,ElektechN9ne,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0023,Liga 1,regular_season,7. Spieltag - Sonntag der 30.05.2021,Bene,Dauni,,,0,4,Dauni,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0024,Liga 1,regular_season,12. Spieltag - Sonntag der 11.07.2021,Bene,Nestfloh,,,2,0,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0025,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,Dauni,Nestfloh,,,1,0,Dauni,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0026,Liga 1,regular_season,8. Spieltag - Sonntag der 13.06.2021,Dauni,ElektechN9ne,,,0,2,ElektechN9ne,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0027,Liga 1,regular_season,13. Spieltag - Sonntag der 18.07.2021,Dauni,BelmontGabriel,,,1,0,Dauni,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0028,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,Hydronic,ElektechN9ne,,,0,3,ElektechN9ne,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0029,Liga 1,regular_season,8. Spieltag - Sonntag der 13.06.2021,Hydronic,PresentLP,,,0,4,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0030,Liga 1,regular_season,13. Spieltag - Sonntag der 18.07.2021,Hydronic,Bene,,,0,6,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0031,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,RegiBang,PresentLP,,,0,2,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0032,Liga 1,regular_season,8. Spieltag - Sonntag der 13.06.2021,Nestfloh,BelmontGabriel,,,3,0,Nestfloh,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0033,Liga 1,regular_season,13. Spieltag - Sonntag der 18.07.2021,Nestfloh,RegiBang,,,1,0,Nestfloh,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0034,Liga 1,regular_season,3. Spieltag - Sonntag der 02.05.2021,Bene,BelmontGabriel,,,1,0,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0035,Liga 1,regular_season,8. Spieltag - Sonntag der 13.06.2021,Bene,RegiBang,,,6,0,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0036,Liga 1,regular_season,13. Spieltag - Sonntag der 18.07.2021,ElektechN9ne,PresentLP,,,0,3,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0037,Liga 1,regular_season,4. Spieltag - Sonntag der 09.05.2021,BelmontGabriel,RegiBang,,,0,4,RegiBang,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0038,Liga 1,regular_season,9. Spieltag - Sonntag der 20.06.2021,BelmontGabriel,Hydronic,,,3,0,BelmontGabriel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0039,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,BelmontGabriel,ElektechN9ne,,,3,0,BelmontGabriel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0040,Liga 1,regular_season,4. Spieltag - Sonntag der 09.05.2021,PresentLP,Dauni,,,2,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0041,Liga 1,regular_season,9. Spieltag - Sonntag der 20.06.2021,PresentLP,Bene,,,0,1,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0042,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,PresentLP,Nestfloh,,,0,2,Nestfloh,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0043,Liga 1,regular_season,4. Spieltag - Sonntag der 09.05.2021,Nestfloh,Hydronic,,,0,2,Hydronic,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0044,Liga 1,regular_season,9. Spieltag - Sonntag der 20.06.2021,RegiBang,Dauni,,,0,1,Dauni,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0045,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,RegiBang,Hydronic,,,0,6,Hydronic,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0046,Liga 1,regular_season,4. Spieltag - Sonntag der 09.05.2021,ElektechN9ne,Bene,,,0,3,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0047,Liga 1,regular_season,9. Spieltag - Sonntag der 20.06.2021,ElektechN9ne,Nestfloh,,,0,5,Nestfloh,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0048,Liga 1,regular_season,14. Spieltag - Sonntag der 25.07.2021,Bene,Dauni,,,3,0,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0049,Liga 1,regular_season,5. Spieltag - Sonntag der 16.05.2021,Dauni,Hydronic,,,2,0,Dauni,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0050,Liga 1,regular_season,10. Spieltag - Sonntag der 27.06.2021,Dauni,Nestfloh,,,2,0,Dauni,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0051,Liga 1,regular_season,5. Spieltag - Sonntag der 16.05.2021,PresentLP,BelmontGabriel,,,3,0,PresentLP,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0052,Liga 1,regular_season,10. Spieltag - Sonntag der 27.06.2021,Hydronic,ElektechN9ne,,,0,4,ElektechN9ne,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0053,Liga 1,regular_season,5. Spieltag - Sonntag der 16.05.2021,RegiBang,ElektechN9ne,,,1,0,RegiBang,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0054,Liga 1,regular_season,10. Spieltag - Sonntag der 27.06.2021,RegiBang,PresentLP,,,2,0,RegiBang,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0055,Liga 1,regular_season,5. Spieltag - Sonntag der 16.05.2021,Bene,Nestfloh,,,3,0,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0056,Liga 1,regular_season,10. Spieltag - Sonntag der 27.06.2021,Bene,BelmontGabriel,,,3,0,Bene,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=1432574016
season_008,season_008_schedule_0057,Liga 2,regular_season,1. Spieltag - Mittwoch der 21.04.2021,Barry D. Sin of Speed,BlackLink,,,2,0,Barry D. Sin of Speed,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0058,Liga 2,regular_season,6. Spieltag - Mittwoch der 26.05.2021,Barry D. Sin of Speed,Maxi von Vogel,,,3,0,Barry D. Sin of Speed,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0059,Liga 2,regular_season,11. Spieltag - Mittwoch der 07.07.2021,Maxi von Vogel,Blocki,,,3,0,Maxi von Vogel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0060,Liga 2,regular_season,1. Spieltag - Mittwoch der 21.04.2021,Pokgalaxy,Raizor,,,0,4,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0061,Liga 2,regular_season,6. Spieltag - Mittwoch der 26.05.2021,Pokgalaxy,OGDNZ,,,0,5,OGDNZ,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0062,Liga 2,regular_season,11. Spieltag - Mittwoch der 07.07.2021,Raizor,Barry D. Sin of Speed,,,0,2,Barry D. Sin of Speed,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0063,Liga 2,regular_season,1. Spieltag - Mittwoch der 21.04.2021,KingBlex,Maxi von Vogel,,,6,0,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0064,Liga 2,regular_season,6. Spieltag - Mittwoch der 26.05.2021,KingBlex,Blocki,,,0,4,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0065,Liga 2,regular_season,11. Spieltag - Mittwoch der 07.07.2021,KingBlex,Pokgalaxy,,,2,0,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0066,Liga 2,regular_season,1. Spieltag - Mittwoch der 21.04.2021,OGDNZ,Blocki,,,0,5,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0067,Liga 2,regular_season,6. Spieltag - Mittwoch der 26.05.2021,BlackLink,Raizor,,,0,4,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0068,Liga 2,regular_season,11. Spieltag - Mittwoch der 07.07.2021,BlackLink,OGDNZ,,,0,6,OGDNZ,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0069,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Maxi von Vogel,Pokgalaxy,,,0,2,Pokgalaxy,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0070,Liga 2,regular_season,7. Spieltag - Mittwoch der 02.06.2021,Maxi von Vogel,BlackLink,,,1,0,Maxi von Vogel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0071,Liga 2,regular_season,12. Spieltag - Mittwoch der 14.07.2021,Barry D. Sin of Speed,Pokgalaxy,,,0,4,Pokgalaxy,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0072,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Raizor,OGDNZ,,,0,4,OGDNZ,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0073,Liga 2,regular_season,7. Spieltag - Mittwoch der 02.06.2021,Raizor,KingBlex,,,0,3,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0074,Liga 2,regular_season,12. Spieltag - Mittwoch der 14.07.2021,Raizor,Maxi von Vogel,,,3,0,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0075,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,Blocki,Barry D. Sin of Speed,,,1,0,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0076,Liga 2,regular_season,7. Spieltag - Mittwoch der 02.06.2021,Blocki,Pokgalaxy,,,2,0,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0077,Liga 2,regular_season,12. Spieltag - Mittwoch der 14.07.2021,Blocki,BlackLink,,,2,0,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0078,Liga 2,regular_season,2. Spieltag - Mittwoch der 28.04.2021,BlackLink,KingBlex,,,0,4,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0079,Liga 2,regular_season,7. Spieltag - Mittwoch der 02.06.2021,OGDNZ,Barry D. Sin of Speed,,,0,3,Barry D. Sin of Speed,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0080,Liga 2,regular_season,12. Spieltag - Mittwoch der 14.07.2021,OGDNZ,KingBlex,,,0,4,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0081,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Barry D. Sin of Speed,KingBlex,,,0,3,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0082,Liga 2,regular_season,8. Spieltag - Mittwoch der 16.06.2021,Barry D. Sin of Speed,BlackLink,,,2,0,Barry D. Sin of Speed,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0083,Liga 2,regular_season,13. Spieltag - Mittwoch der 21.07.2021,Barry D. Sin of Speed,Maxi von Vogel,,,0,3,Maxi von Vogel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0084,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Pokgalaxy,BlackLink,,,0,4,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0085,Liga 2,regular_season,8. Spieltag - Mittwoch der 16.06.2021,Pokgalaxy,Raizor,,,0,1,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0086,Liga 2,regular_season,13. Spieltag - Mittwoch der 21.07.2021,Pokgalaxy,OGDNZ,,,1,0,Pokgalaxy,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0087,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,Blocki,Raizor,,,0,3,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0088,Liga 2,regular_season,8. Spieltag - Mittwoch der 16.06.2021,KingBlex,Maxi von Vogel,,,3,0,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0089,Liga 2,regular_season,13. Spieltag - Mittwoch der 21.07.2021,KingBlex,Blocki,,,0,1,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0090,Liga 2,regular_season,3. Spieltag - Mittwoch der 05.05.2021,OGDNZ,Maxi von Vogel,,,0,1,Maxi von Vogel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0091,Liga 2,regular_season,8. Spieltag - Mittwoch der 16.06.2021,OGDNZ,Blocki,,,4,0,OGDNZ,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0092,Liga 2,regular_season,13. Spieltag - Mittwoch der 21.07.2021,BlackLink,Raizor,,,3,0,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0093,Liga 2,regular_season,4. Spieltag - Mittwoch der 12.05.2021,Maxi von Vogel,Blocki,,,0,1,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0094,Liga 2,regular_season,9. Spieltag - Mittwoch der 23.06.2021,Maxi von Vogel,Pokgalaxy,,,5,0,Maxi von Vogel,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0095,Liga 2,regular_season,14. Spieltag - Mittwoch der 28.07.2021,Maxi von Vogel,BlackLink,,,0,1,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0096,Liga 2,regular_season,4. Spieltag - Mittwoch der 12.05.2021,Raizor,Barry D. Sin of Speed,,,3,0,Raizor,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0097,Liga 2,regular_season,9. Spieltag - Mittwoch der 23.06.2021,Raizor,OGDNZ,,,0,4,OGDNZ,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0098,Liga 2,regular_season,14. Spieltag - Mittwoch der 28.07.2021,Raizor,KingBlex,,,0,4,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0099,Liga 2,regular_season,4. Spieltag - Mittwoch der 12.05.2021,KingBlex,Pokgalaxy,,,3,0,KingBlex,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0100,Liga 2,regular_season,9. Spieltag - Mittwoch der 23.06.2021,Blocki,Barry D. Sin of Speed,,,1,0,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0101,Liga 2,regular_season,14. Spieltag - Mittwoch der 28.07.2021,Blocki,Pokgalaxy,,,2,0,Blocki,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0102,Liga 2,regular_season,4. Spieltag - Mittwoch der 12.05.2021,BlackLink,OGDNZ,,,1,0,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
season_008,season_008_schedule_0103,Liga 2,regular_season,9. Spieltag - Mittwoch der 23.06.2021,BlackLink,KingBlex,,,3,0,BlackLink,,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305
