season_id,division,stage,pokemon,pokemon_normalized,trainer,trainer_normalized,team_name,appearances,kills,deaths,differential,data_status,source_urls
season_009,Singles,regular_season,Ohrdoch,ohrdoch,Maxi von Vogel,maxi von vogel,Fen and Gator,3,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Olangaar,olangaar,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,1,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Pantimos,pantimos,,,Victory Instinct,0,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Porygon-Z,porygon z,Dauni Daunstar,dauni daunstar,Scherzkekse,3,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Quartermak,quartermak,KingBlex,king blex,Toon World,1,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Rotom,rotom,BelmontGabriel,belmontgabriel,Victory Instinct,1,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Schlaraffel,schlaraffel,Barry D. Sin of Speed,barry d sin of speed,Akatsuki Amphibianz,0,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Skuntank,skuntank,Blocki,blocki,Voltwizards,1,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Somnivora,somnivora,Dauni Daunstar,dauni daunstar,Scherzkekse,1,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Togedemaru,togedemaru,Dauni Daunstar,dauni daunstar,Scherzkekse,1,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Singles,regular_season,Zobiris,zobiris,Blocki,blocki,Voltwizards,1,0,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=520178140
season_009,Doubles,regular_season,Keldeo,keldeo,Nestfloh,nestfloh,Voltwizards,7,15,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Nidoqueen,nidoqueen,Bene,bene,Victory Instinct,7,14,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Primarene,primarene,Minetube,minetube,Akatsuki Amphibianz,9,14,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Gastrodon,gastrodon,Pokgalaxy,pokgalaxy,Fen and Gator,11,13,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Kapu-Riki,kapu riki,ElektechN9ne,elektechn9ne,Royal Bluff,11,13,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Azumarill,azumarill,Raizor,raizor,Soulblaze,7,12,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Metagross,metagross,Pokgalaxy,pokgalaxy,Fen and Gator,11,12,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Milotic,milotic,Hydronic,hydronic,Scherzkekse,11,11,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Stalobor,stalobor,OGDNZ,og dnz,Toon World,11,11,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Donarion,donarion,OGDNZ,og dnz,Toon World,13,11,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Katapuldra,katapuldra,Raizor,raizor,Soulblaze,13,11,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Kapu-Kime,kapu kime,Bene,bene,Victory Instinct,14,11,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Zarude,zarude,Bene,bene,Victory Instinct,5,10,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Volcanion,volcanion,Bene,bene,Victory Instinct,9,10,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Iksbat,iksbat,Nestfloh,nestfloh,Voltwizards,13,10,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Entei,entei,Pokgalaxy,pokgalaxy,Fen and Gator,9,9,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Lahmus,lahmus,OGDNZ,og dnz,Toon World,10,9,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Zeraora,zeraora,Bene,bene,Victory Instinct,14,9,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Trikephalo,trikephalo,Pokgalaxy,pokgalaxy,Fen and Gator,5,8,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Wulaosu-Fließend,wulaosu flie end,Minetube,minetube,Akatsuki Amphibianz,8,8,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Raikou,raikou,Nestfloh,nestfloh,Voltwizards,9,8,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Latias,latias,ElektechN9ne,elektechn9ne,Royal Bluff,12,8,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Galar-Lavados,galar lavados,Minetube,minetube,Akatsuki Amphibianz,4,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Mimigma,mimigma,ElektechN9ne,elektechn9ne,Royal Bluff,4,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Meistagrif,meistagrif,Hydronic,hydronic,Scherzkekse,6,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Heatran,heatran,Nestfloh,nestfloh,Voltwizards,9,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Rabigator,rabigator,Raizor,raizor,Soulblaze,9,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Demeteros-T,demeteros t,Hydronic,hydronic,Scherzkekse,10,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Knakrack,knakrack,Minetube,minetube,Akatsuki Amphibianz,12,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Togedemaru,togedemaru,Hydronic,hydronic,Scherzkekse,12,7,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Galar-Lahmus,galar lahmus,Raizor,raizor,Soulblaze,4,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Demeteros-I,demeteros i,Bene,bene,Victory Instinct,6,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Curelei,curelei,Nestfloh,nestfloh,Voltwizards,7,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Durengard,durengard,ElektechN9ne,elektechn9ne,Royal Bluff,7,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Fruyal,fruyal,ElektechN9ne,elektechn9ne,Royal Bluff,7,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Gortrom,gortrom,Nestfloh,nestfloh,Voltwizards,8,6,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Somnivora,somnivora,Hydronic,hydronic,Scherzkekse,3,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Grebbit,grebbit,Nestfloh,nestfloh,Voltwizards,5,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Bronzong,bronzong,Bene,bene,Victory Instinct,6,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Branawarz,branawarz,ElektechN9ne,elektechn9ne,Royal Bluff,7,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Raichu,raichu,Minetube,minetube,Akatsuki Amphibianz,8,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Liberlo,liberlo,Hydronic,hydronic,Scherzkekse,10,5,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Tandrak,tandrak,Nestfloh,nestfloh,Voltwizards,3,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Amigento-Normal,amigento normal,OGDNZ,og dnz,Toon World,4,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Mamutel,mamutel,Nestfloh,nestfloh,Voltwizards,4,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Piondragi,piondragi,Hydronic,hydronic,Scherzkekse,4,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Cerapendra,cerapendra,ElektechN9ne,elektechn9ne,Royal Bluff,5,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Lectragon,lectragon,OGDNZ,og dnz,Toon World,5,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Trombork,trombork,OGDNZ,og dnz,Toon World,5,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Feelinara,feelinara,OGDNZ,og dnz,Toon World,6,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Guardevoir,guardevoir,Pokgalaxy,pokgalaxy,Fen and Gator,6,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Kyurem,kyurem,OGDNZ,og dnz,Toon World,6,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Vesprit,vesprit,Minetube,minetube,Akatsuki Amphibianz,6,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Viscogon,viscogon,Raizor,raizor,Soulblaze,6,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Zapdos,zapdos,Pokgalaxy,pokgalaxy,Fen and Gator,7,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Amfira,amfira,OGDNZ,og dnz,Toon World,8,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Kappalores,kappalores,Raizor,raizor,Soulblaze,8,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Pelipper,pelipper,Raizor,raizor,Soulblaze,9,4,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Lavados,lavados,Raizor,raizor,Soulblaze,3,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Scherox,scherox,Bene,bene,Victory Instinct,3,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Schlaraffel,schlaraffel,Minetube,minetube,Akatsuki Amphibianz,3,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Kaguron,kaguron,Hydronic,hydronic,Scherzkekse,4,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Lucario,lucario,Raizor,raizor,Soulblaze,4,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Masskito,masskito,ElektechN9ne,elektechn9ne,Royal Bluff,4,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Smogmog,smogmog,ElektechN9ne,elektechn9ne,Royal Bluff,4,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Celebi,celebi,Pokgalaxy,pokgalaxy,Fen and Gator,5,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Wie-Shu,wie shu,Raizor,raizor,Soulblaze,6,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Pantimos,pantimos,Bene,bene,Victory Instinct,7,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,UHaFnir,uhafnir,Bene,bene,Victory Instinct,8,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Fuegro,fuegro,ElektechN9ne,elektechn9ne,Royal Bluff,11,3,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Porygon-Z,porygon z,Hydronic,hydronic,Scherzkekse,1,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Riffex-Hoch,riffex hoch,Hydronic,hydronic,Scherzkekse,1,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Brockoloss,brockoloss,OGDNZ,og dnz,Toon World,2,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Grypheldis,grypheldis,OGDNZ,og dnz,Toon World,3,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Zytomega,zytomega,Hydronic,hydronic,Scherzkekse,3,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Terrakium,terrakium,Pokgalaxy,pokgalaxy,Fen and Gator,4,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Togekiss,togekiss,Pokgalaxy,pokgalaxy,Fen and Gator,4,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Tortunator,tortunator,Minetube,minetube,Akatsuki Amphibianz,4,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Viridium,viridium,OGDNZ,og dnz,Toon World,4,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Wolwerock-Dämmerungsform,wolwerock dammerungsform,Minetube,minetube,Akatsuki Amphibianz,4,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Panzaeron,panzaeron,Minetube,minetube,Akatsuki Amphibianz,5,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Smogmog,smogmog,Pokgalaxy,pokgalaxy,Fen and Gator,5,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Zobiris,zobiris,Nestfloh,nestfloh,Voltwizards,6,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Piepi,piepi,Hydronic,hydronic,Scherzkekse,10,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Elfun,elfun,Minetube,minetube,Akatsuki Amphibianz,12,2,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Blitza,blitza,Pokgalaxy,pokgalaxy,Fen and Gator,1,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Miltank,miltank,Bene,bene,Victory Instinct,1,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Morbitesse,morbitesse,Nestfloh,nestfloh,Voltwizards,1,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Krarmor,krarmor,Hydronic,hydronic,Scherzkekse,2,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Voltenso,voltenso,ElektechN9ne,elektechn9ne,Royal Bluff,2,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Britzigel,britzigel,Raizor,raizor,Soulblaze,3,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Irokex,irokex,Bene,bene,Victory Instinct,3,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Olangaar,olangaar,Minetube,minetube,Akatsuki Amphibianz,3,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Schlurplek,schlurplek,ElektechN9ne,elektechn9ne,Royal Bluff,3,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Selfe,selfe,Nestfloh,nestfloh,Voltwizards,3,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
season_009,Doubles,regular_season,Bissbark,bissbark,OGDNZ,og dnz,Toon World,4,1,,,sheet_extracted,https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1696255979
