sheet_id,status,workbook_title,source_url,seen_in_channels,sample_video_title,review_reason
1iMvFYPLA-LJC4vF71Yt11lMzVB-Q_t2eK0kKO8CXrUY,error: Sheets API metadata error 429 for 1iMvFYPLA-LJC4vF71Yt11lMzVB-Q_t2eK0kKO8CXrUY: ,,https://docs.google.com/spreadsheets/d/1iMvFYPLA-LJC4vF71Yt11lMzVB-Q_t2eK0kKO8CXrUY/edit,uc88v_x5lbes2qhlwkfjqaeg;uc9yqk42jqgnwyjczcpmgedq;ucarerejf2zazibztti4vmaw;uccbr8jgfy8xl4gev16n9bfa;ucuaghsjwxrcutywhotrweeg;ucwpw7yn2wcg1sek_09viuhg;ucyfd8l_4zb8he5_ip2noqrw;uczftb8_k3nwlilr5x7q_org,Hand in Hand mit dem Schicksal | LPP [S1] - FINALE Sins of Wrath Vs Fate Steel Knight,sheet_url_in_video_description_never_fetched
1iU4tr6rzTp1A0cOOctnL2J-ycUmWNeRaumtTISZ-dok,gone_or_private,,https://docs.google.com/spreadsheets/d/1iU4tr6rzTp1A0cOOctnL2J-ycUmWNeRaumtTISZ-dok/edit,ucvsnlr5y3npa_9fcfs5heew,Das große Finale !!! | Hogwarts Turnier: Grand Final,sheet_url_in_video_description_never_fetched
1ihV49uXzlQ-kNeQODX063nqIa2Mj1PqHxBFwbRZT4Ik,error: Sheets API metadata error 429 for 1ihV49uXzlQ-kNeQODX063nqIa2Mj1PqHxBFwbRZT4Ik: ,,https://docs.google.com/spreadsheets/d/1ihV49uXzlQ-kNeQODX063nqIa2Mj1PqHxBFwbRZT4Ik/edit,ucarerejf2zazibztti4vmaw;ucshfh4ogh23gfshxfifvcja;ucxw9kufbp4az1uppsfgtolw;ucyevwqnpmkcyqlucnzerdaa;ucz2bgm4qej7nxsedsnr6f1a,Mit ALLEN WASSERN gewaschen | IPL [S3] Liga 1 | Spieltag 7 Vs. @MiauzGenauPodcast,sheet_url_in_video_description_never_fetched
1iqOWxUz0lxClAW-crlLYJb-r2lgEusHTikWrGKuZhgE,error: Sheets API metadata error 429 for 1iqOWxUz0lxClAW-crlLYJb-r2lgEusHTikWrGKuZhgE: ,,https://docs.google.com/spreadsheets/d/1iqOWxUz0lxClAW-crlLYJb-r2lgEusHTikWrGKuZhgE/edit,uc9yqk42jqgnwyjczcpmgedq,Was uns in SCHWERT & SCHILD noch alles fehlt | Pokémon Arena-Battle III #197 | Nestfloh,sheet_url_in_video_description_never_fetched
1jooqRuVS2dmMCStd_p5okrJ2OVeGE31-m9oyo3TAp3Y,error: Sheets API metadata error 429 for 1jooqRuVS2dmMCStd_p5okrJ2OVeGE31-m9oyo3TAp3Y: ,,https://docs.google.com/spreadsheets/d/1jooqRuVS2dmMCStd_p5okrJ2OVeGE31-m9oyo3TAp3Y/edit,ucarerejf2zazibztti4vmaw,SELBSTREFLEKTION | BSP Community Liga Spieltag 3 vs Gravity,sheet_url_in_video_description_never_fetched
1k2t0MWFUtRNFYHdc2BVv16BCYbbnACnUIJYA0hfIEKs,error: Sheets API metadata error 429 for 1k2t0MWFUtRNFYHdc2BVv16BCYbbnACnUIJYA0hfIEKs: ,,https://docs.google.com/spreadsheets/d/1k2t0MWFUtRNFYHdc2BVv16BCYbbnACnUIJYA0hfIEKs/edit,ucdlntuh7cgkz5dyhnsy1yvw;ucxj5whew7vz8zr_srmt8q2a;ucxw9kufbp4az1uppsfgtolw,BPP [S1] Finale | Dem Pferd fehlen die Pferdestärken! | Spieltag 9 Vs. @RudelrockerRene,sheet_url_in_video_description_never_fetched
1l26pJCQJF_FC0v6fj7ZRkqtb2T1Pb03nK11hTo9P8lI,error: Sheets API metadata error 429 for 1l26pJCQJF_FC0v6fj7ZRkqtb2T1Pb03nK11hTo9P8lI: ,,https://docs.google.com/spreadsheets/d/1l26pJCQJF_FC0v6fj7ZRkqtb2T1Pb03nK11hTo9P8lI/edit,ucxw9kufbp4az1uppsfgtolw,UDT {S2} - Viertelfinale - vs. Gandalfris: Der hat ne Kokosnuss auf dem Kopf!,sheet_url_in_video_description_never_fetched
1lkkRAbrwJyFY4-Tp09sTTCtVsQsBxD_7G6obE6yWK8g,error: Sheets API metadata error 429 for 1lkkRAbrwJyFY4-Tp09sTTCtVsQsBxD_7G6obE6yWK8g: ,,https://docs.google.com/spreadsheets/d/1lkkRAbrwJyFY4-Tp09sTTCtVsQsBxD_7G6obE6yWK8g/edit,uc0tnejt5pvgm2_dm_pxj21w;uc14hk73g_dl8dqlthpmivwq;uc88v_x5lbes2qhlwkfjqaeg;uc9iby6z6tyu7xyc5_cgjplg;uc9yqk42jqgnwyjczcpmgedq;ucarerejf2zazibztti4vmaw;ucdlntuh7cgkz5dyhnsy1yvw;uck_kzvbuhgprgwu1vw5y3zg;ucmvmp02im9phwobgpxabdja;uctkpjnyh1z6qrbesx0py2fq;ucubgus9lvyrtb849adla1rw;ucvciqcejxirj1kgswdxgqyw;ucvsnlr5y3npa_9fcfs5heew;ucxj5whew7vz8zr_srmt8q2a;ucxw9kufbp4az1uppsfgtolw;ucyevwqnpmkcyqlucnzerdaa,Öhm SCHWIERIG JETZT - NPBL [S7] Spieltag 09 vs. Toon World,sheet_url_in_video_description_never_fetched
1ltFzXnpQEzfd1i71PTSftf2WZ0nw5kSlO_LOM1lShnc,error: Sheets API metadata error 429 for 1ltFzXnpQEzfd1i71PTSftf2WZ0nw5kSlO_LOM1lShnc: ,,https://docs.google.com/spreadsheets/d/1ltFzXnpQEzfd1i71PTSftf2WZ0nw5kSlO_LOM1lShnc/edit,uc0tnejt5pvgm2_dm_pxj21w;uckeehak_dpei11ykalqczrq;ucxw9kufbp4az1uppsfgtolw,"Wird es WIEDER der ZWEITE PLATZ - ASPL [Season 4, Liga 1] - FINALE vs @barryd96",sheet_url_in_video_description_never_fetched
1mCSFDtVyaguj3i-TvRwoOhAycGlLWgItsQqke8iOIeQ,error: Sheets API metadata error 429 for 1mCSFDtVyaguj3i-TvRwoOhAycGlLWgItsQqke8iOIeQ: ,,https://docs.google.com/spreadsheets/d/1mCSFDtVyaguj3i-TvRwoOhAycGlLWgItsQqke8iOIeQ/edit,uctkpjnyh1z6qrbesx0py2fq,Starke Schmerzen| [EPP S1 ST 8] - vs  Pirates of the Pokemon (Gliscor),sheet_url_in_video_description_never_fetched
1mGWIaQ07r1IDJEKNpbjSoAgcbAMcIWeHVjVBoK8c8Uc,error: Sheets API metadata error 429 for 1mGWIaQ07r1IDJEKNpbjSoAgcbAMcIWeHVjVBoK8c8Uc: ,,https://docs.google.com/spreadsheets/d/1mGWIaQ07r1IDJEKNpbjSoAgcbAMcIWeHVjVBoK8c8Uc/edit,uckeehak_dpei11ykalqczrq;ucyfd8l_4zb8he5_ip2noqrw;uczftb8_k3nwlilr5x7q_org,Der letzte Spieltag + Recap! | SML Spieltag 9 vs. Palmen aus Stahl,sheet_url_in_video_description_never_fetched
1mHceVmfcxUNdRImliGoNyFzMlAvKtpul7lOR02jcpZ0,error: Sheets API metadata error 429 for 1mHceVmfcxUNdRImliGoNyFzMlAvKtpul7lOR02jcpZ0: ,,https://docs.google.com/spreadsheets/d/1mHceVmfcxUNdRImliGoNyFzMlAvKtpul7lOR02jcpZ0/edit,ucshfh4ogh23gfshxfifvcja,Das GPL Tippspiel | Liga 1,sheet_url_in_video_description_never_fetched
1mVypD9g7iUDN6oYMKQzbm5ns04pI1jD0jJPugIrwtIQ,error: Sheets API metadata error 429 for 1mVypD9g7iUDN6oYMKQzbm5ns04pI1jD0jJPugIrwtIQ: ,,https://docs.google.com/spreadsheets/d/1mVypD9g7iUDN6oYMKQzbm5ns04pI1jD0jJPugIrwtIQ/edit,ucyevwqnpmkcyqlucnzerdaa,PokEM2021 || Spieltag 1 vs. Portugal || Bringt den Boden zum Beben!,sheet_url_in_video_description_never_fetched
1nJBXoIIJTRvhUOL9voh8sx4mozvDWrsJ8LCTK-oxN8s,error: Sheets API metadata error 429 for 1nJBXoIIJTRvhUOL9voh8sx4mozvDWrsJ8LCTK-oxN8s: ,,https://docs.google.com/spreadsheets/d/1nJBXoIIJTRvhUOL9voh8sx4mozvDWrsJ8LCTK-oxN8s/edit,ucubgus9lvyrtb849adla1rw,"LGL - Season 01 - Spieltag 01 - vs E-Mews Only - Neues Meta, neues Glück",sheet_url_in_video_description_never_fetched
1nP3hL-0y_djOW7BMARfdDobXGxcdb0VrHVgUxNL0lqI,error: Sheets API metadata error 429 for 1nP3hL-0y_djOW7BMARfdDobXGxcdb0VrHVgUxNL0lqI: ,,https://docs.google.com/spreadsheets/d/1nP3hL-0y_djOW7BMARfdDobXGxcdb0VrHVgUxNL0lqI/edit,ucvciqcejxirj1kgswdxgqyw,Wie ich der KÖNIG der Draftligen wurde (in @Blockis Liga)!,sheet_url_in_video_description_never_fetched
1nf1jJJfHfm1zR_GHX3mT5vpSllJOoCInhv0y5BNcshU,gone_or_private,,https://docs.google.com/spreadsheets/d/1nf1jJJfHfm1zR_GHX3mT5vpSllJOoCInhv0y5BNcshU/edit,ucvciqcejxirj1kgswdxgqyw,Wie LUNALA und 10 Minuten Teams eine Liga zerstört haben! - Broken Mons League 2,sheet_url_in_video_description_never_fetched
1q6P-UT_1rd_7itfui8n4dqFYcAmd2jb95i_nVMi-QAI,gone_or_private,,https://docs.google.com/spreadsheets/d/1q6P-UT_1rd_7itfui8n4dqFYcAmd2jb95i_nVMi-QAI/edit,ucshfh4ogh23gfshxfifvcja,GPL Season 6 Kader Vorstellung #Schleudergang,sheet_url_in_video_description_never_fetched
1tBaMRqQVLjrwKMnINADIP-VmOSXBPaKyYuYQyk1URM0,gone_or_private,,https://docs.google.com/spreadsheets/d/1tBaMRqQVLjrwKMnINADIP-VmOSXBPaKyYuYQyk1URM0/edit,ucj8y8nmqyyvuw8wooibgp0g,☆Mein Kader für die Rückrunde - NPBL Kadervorstellung,sheet_url_in_video_description_never_fetched
1toVH_NNYgt2rd5uE40Kozn72kv9pBCHPGRG46O-QJ5M,gone_or_private,,https://docs.google.com/spreadsheets/d/1toVH_NNYgt2rd5uE40Kozn72kv9pBCHPGRG46O-QJ5M/edit,ucwpw7yn2wcg1sek_09viuhg,Pokétuber Turnier - Spieltag 1 | Gruppe A | LightGaming VS. PresentLP,sheet_url_in_video_description_never_fetched
1wn3wDN57XxVGuAYwar0B6ZErLwf2KiHszbfHZu9EjPA,gone_or_private,,https://docs.google.com/spreadsheets/d/1wn3wDN57XxVGuAYwar0B6ZErLwf2KiHszbfHZu9EjPA/edit,ucxj5whew7vz8zr_srmt8q2a,Paradox Neujahres Turnier - Finale | Hot Tusk on Tusk Action!,sheet_url_in_video_description_never_fetched
1ybEJ_BHUU4Lt__pNdi8JWvc6mHsyDEqlT0o3PTD7GSA,gone_or_private,,https://docs.google.com/spreadsheets/d/1ybEJ_BHUU4Lt__pNdi8JWvc6mHsyDEqlT0o3PTD7GSA/edit,uc8pi0tmk7ewcld6iynq7zyw;ucg6uxiirrlhey41kelglcva;uchk3jurhlwzmlqxqadp7srq;uckbb8m4aj08wn7llnq2bm9g;ucqakz9oeu9fx1fkw1utxneq;ucshfh4ogh23gfshxfifvcja;ucuey6g8irhchchjfpymlpaw;ucuvkgufqnkvuychal1zypyg;ucydamhnradfwmxvtlrlnk6w;ucyfd8l_4zb8he5_ip2noqrw,GPL [S3] - Spieltag 02 - vs. Shocking Shaymins: Nervenkitzel,sheet_url_in_video_description_never_fetched
1yt6Zz4Hzr-gumUpw0dQKikQp8yvwp5lzL-4G7w1Qglw,gone_or_private,,https://docs.google.com/spreadsheets/d/1yt6Zz4Hzr-gumUpw0dQKikQp8yvwp5lzL-4G7w1Qglw/edit,ucwpw7yn2wcg1sek_09viuhg,MPL [S2] - Spieltag 07 - vs. Big Tasty Burak: POKÉMON IST SCHEIßE!,sheet_url_in_video_description_never_fetched
1z1o-NmHlFT3YwaXL25BQZ4mRgBjC78ObeG_cO0Ql1ys,gone_or_private,,https://docs.google.com/spreadsheets/d/1z1o-NmHlFT3YwaXL25BQZ4mRgBjC78ObeG_cO0Ql1ys/edit,ucg6uxiirrlhey41kelglcva,PTT - Spieltag 3 vs. Pininja's: Mega-Absol in voller Pracht!,sheet_url_in_video_description_never_fetched
1zjj-Tt9jRjeJg81fbQ22Rjb3wZCpJb6m9bLb71hKS1M,gone_or_private,,https://docs.google.com/spreadsheets/d/1zjj-Tt9jRjeJg81fbQ22Rjb3wZCpJb6m9bLb71hKS1M/edit,ucgjopll_4nritmusnmk_9zg,German Pokémon League [GPL] Season 5 - Liga 2 Draft!,sheet_url_in_video_description_never_fetched
